date,start_time,duration_min,sport_id,sport_name,distance_km,calories,hr_avg,hr_max,cardio_load,muscle_load,perceived_load,recovery_time_hours
2022-11-08,2022-11-08T12:43:33,56.70588333333333,15,Other indoor,0.0,521,125,173,55.3843,-1.0,,7.283333333333333
2022-11-09,2022-11-09T11:50:37,141.98921666666666,15,Other indoor,0.0,754,116,169,66.5695,-1.0,,7.416666666666667
2022-11-15,2022-11-15T19:56:38,72.19336666666666,15,Other indoor,0.0,652,121,157,63.4143,-1.0,,8.616666666666667
2022-11-16,2022-11-16T20:13:42,136.00796666666668,47,Core,6.52539990234375,1165,118,165,105.524,-1.0,,14.783333333333333
2022-11-19,2022-11-19T23:29:50,58.88921666666667,66,Group exercise,0.0,304,100,133,27.1702,-1.0,,2.5166666666666666
2022-11-21,2022-11-21T20:56:29,53.855866666666664,15,Other indoor,0.0,421,113,140,36.123,-1.0,269.25,4.366666666666666
2022-11-22,2022-11-22T20:46:43,84.52878333333334,47,Core,3.09939990234375,829,125,160,79.3373,-1.0,,11.066666666666666
2022-11-26,2022-11-26T08:13:27,111.68086666666666,47,Core,5.4255,1121,131,182,122.207,-1.0,,19.633333333333333
2022-11-27,2022-11-27T06:55:12,253.46001666666666,47,Core,11.411,2767,135,176,310.412,-1.0,,163.61666666666667
2022-11-28,2022-11-28T17:23:41,72.69751666666667,15,Other indoor,0.0,511,107,136,42.0828,-1.0,363.41666,4.683333333333334
2022-11-29,2022-11-29T21:16:01,67.6205,15,Other indoor,0.0,613,125,166,61.9904,-1.0,,8.95
2022-11-30,2022-11-30T09:42:53,49.96001666666667,15,Other indoor,0.0,346,107,183,28.6205,-1.0,,3.1166666666666667
2022-12-01,2022-12-01T14:14:04,75.68296666666667,15,Other indoor,0.0,392,95,148,29.4197,-1.0,,2.15
2022-12-04,2022-12-04T18:28:48,82.84548333333333,66,Group exercise,0.0,516,102,140,43.7006,-1.0,,4.516666666666667
2022-12-04,2022-12-04T16:52:25,64.3871,15,Other indoor,0.0,416,103,154,34.3211,-1.0,,3.316666666666667
2022-12-09,2022-12-09T23:03:17,306.2892,66,Group exercise,0.0,470,67,144,35.0367,-1.0,,0.25
2022-12-10,2022-12-10T08:53:29,142.76003333333333,43,Strength training,3.51360009765625,1231,116,161,109.714,-1.0,,15.383333333333333
2022-12-11,2022-12-11T07:45:19,246.10168333333334,43,Strength training,8.4042998046875,2241,120,159,204.651,-1.0,1230.5,41.0
2022-12-11,2022-12-11T19:56:21,93.92875,66,Group exercise,0.0,509,97,141,40.6,-1.0,,4.116666666666666
2022-12-19,2022-12-19T18:47:28,67.91626666666667,15,Other indoor,0.0,413,100,140,31.9658,-1.0,,2.966666666666667
2022-12-20,2022-12-20T12:36:11,76.56705,15,Other indoor,0.0,527,115,152,49.0288,-1.0,,6.216666666666667
2022-12-21,2022-12-21T20:30:31,58.65376666666667,15,Other indoor,0.0,347,99,127,26.426,-1.0,,2.25
2022-12-23,2022-12-23T20:07:39,62.44336666666667,66,Group exercise,0.0,304,95,141,25.1961,-1.0,,1.7833333333333334
2022-12-23,2022-12-23T12:11:43,83.82878333333333,15,Other indoor,0.0,745,120,157,70.9825,-1.0,,9.783333333333333
2022-12-28,2022-12-28T08:31:37,93.3559,15,Other indoor,0.0,696,112,157,64.7939,-1.0,,8.133333333333333
2022-12-29,2022-12-29T08:29:33,175.00798333333333,23,Trail running,0.15,1505,120,156,141.159,-1.0,,18.633333333333333
2022-12-30,2022-12-30T09:18:55,162.34335,3,Walking,7.6422998046875,925,99,134,71.0459,-1.0,,7.183333333333334
2023-01-01,2023-01-01T13:10:44,45.53921666666667,23,Trail running,0.0,256,99,164,20.766,-1.0,,1.8
2023-01-06,2023-01-06T11:47:15,112.93298333333334,15,Other indoor,0.0,910,117,154,84.4101,-1.0,451.66666,11.933333333333334
2023-01-13,2023-01-13T08:00:40,59.76003333333333,15,Other indoor,0.0,496,118,149,46.2176,-1.0,,6.016666666666667
2023-01-14,2023-01-14T18:28:30,26.497516666666666,19,Road running,5.03610009765625,428,165,183,64.1344,-1.0,132.41667,8.583333333333334
2023-01-17,2023-01-17T10:18:16,79.67045,15,Other indoor,0.0,719,123,149,69.1949,-1.0,,9.9
2023-01-19,2023-01-19T18:45:09,85.66213333333333,15,Other indoor,0.0,631,109,151,52.3919,-1.0,,6.383333333333334
2023-01-21,2023-01-21T18:57:34,25.185033333333333,19,Road running,5.02089990234375,446,176,192,78.0411,-1.0,,14.2
2023-01-23,2023-01-23T14:37:22,68.98503333333333,15,Other indoor,0.0,516,111,148,44.8279,-1.0,,5.416666666666667
2023-01-25,2023-01-25T20:26:25,81.41211666666666,15,Other indoor,0.0,551,106,133,44.2731,-1.0,,4.966666666666667
2023-01-26,2023-01-26T07:59:04,21.45795,38,Road cycling,5.87989990234375,166,109,131,12.7569,-1.0,,1.15
2023-01-27,2023-01-27T12:44:30,57.93501666666667,15,Other indoor,0.0,442,112,150,37.579,-1.0,,4.483333333333333
2023-01-29,2023-01-29T13:02:40,179.32253333333333,38,Road cycling,70.2743984375,2435,150,184,326.837,-1.0,1255.2167,108.45
2023-02-02,2023-02-02T13:47:07,31.15795,17,Hiking,5.37310009765625,527,170,190,86.4679,-1.0,,16.3
2023-02-02,2023-02-02T12:59:58,45.845483333333334,15,Other indoor,0.0,416,122,153,39.2742,-1.0,,5.066666666666666
2023-02-03,2023-02-03T12:01:00,60.293366666666664,15,Other indoor,0.0,592,130,177,65.5807,-1.0,,9.2
2023-02-05,2023-02-05T13:05:38,122.5517,1,Running,5.2305,1301,132,179,142.074,-1.0,490.2,20.55
2023-02-05,2023-02-05T22:23:43,80.48083333333334,66,Group exercise,0.0,394,99,144,36.1253,-1.0,,3.433333333333333
2023-02-07,2023-02-07T11:41:14,74.15378333333334,15,Other indoor,0.0,577,118,170,57.7586,-1.0,,7.533333333333333
2023-02-09,2023-02-09T10:52:45,89.36628333333333,15,Other indoor,0.0,735,118,166,70.3556,-1.0,,10.05
2023-02-10,2023-02-10T13:57:01,23.468333333333334,19,Road running,5.0252998046875,355,159,169,49.1178,-1.0,140.8,5.216666666666667
2023-02-11,2023-02-11T09:04:31,121.25791666666667,43,Strength training,3.312699951171875,997,117,162,90.8458,-1.0,,12.383333333333333
2023-02-12,2023-02-12T08:14:18,201.56215,43,Strength training,10.052599609375,2193,135,178,250.754,-1.0,1007.75,131.23333333333332
2023-02-12,2023-02-12T21:06:29,59.37043333333333,66,Group exercise,0.0,221,95,129,21.8162,-1.0,,1.75
2023-02-14,2023-02-14T13:20:06,62.62253333333334,15,Other indoor,0.0,434,108,148,36.4596,-1.0,,4.066666666666666
2023-02-15,2023-02-15T17:18:55,72.65793333333333,15,Other indoor,0.0,586,116,152,52.3082,-1.0,,7.033333333333333
2023-02-18,2023-02-18T10:41:51,98.77465,43,Strength training,4.1882998046875,1089,135,176,126.337,-1.0,,19.116666666666667
2023-02-19,2023-02-19T11:12:47,114.63291666666667,43,Strength training,7.1157001953125,1153,135,181,132.662,-1.0,,22.883333333333333
2023-02-21,2023-02-21T20:44:19,84.06635,43,Strength training,3.157800048828125,828,127,171,82.832,-1.0,,11.416666666666666
2023-02-25,2023-02-25T10:13:46,122.66208333333333,43,Strength training,4.615,1339,134,177,149.063,-1.0,490.6,25.716666666666665
2023-02-26,2023-02-26T10:15:38,117.704,43,Strength training,3.759,1077,121,172,103.902,-1.0,,14.583333333333334
2023-02-28,2023-02-28T20:11:03,204.59378333333333,43,Strength training,27.813900390625,1584,112,160,133.652,-1.0,,18.583333333333332
2023-03-04,2023-03-04T10:12:45,72.57045,43,Strength training,0.76,392,110,140,33.8436,-1.0,,3.216666666666667
2023-03-04,2023-03-04T12:29:16,93.78918333333333,43,Strength training,3.095,634,113,149,56.9558,-1.0,,6.566666666666666
2023-03-05,2023-03-05T09:07:25,103.91838333333334,43,Strength training,3.51410009765625,727,114,142,61.7711,-1.0,,7.283333333333333
2023-03-05,2023-03-05T12:03:11,145.49128333333334,43,Strength training,4.019,1310,125,164,133.988,-1.0,,21.483333333333334
2023-03-07,2023-03-07T20:19:42,95.01421666666667,43,Strength training,4.22389990234375,891,127,169,93.4722,-1.0,,13.266666666666667
2023-03-08,2023-03-08T20:57:37,76.64545,66,Group exercise,0.0,256,87,132,23.2591,-1.0,,1.0666666666666667
2023-03-18,2023-03-18T10:25:17,112.50378333333333,1,Running,3.627199951171875,938,122,173,94.1673,-1.0,,12.166666666666666
2023-03-21,2023-03-21T21:12:44,68.74963333333334,15,Other indoor,0.0,609,124,155,65.1236,-1.0,,8.95
2023-03-25,2023-03-25T10:29:17,29.780866666666668,11,,2.38510009765625,242,112,144,18.9992,-1.0,,1.9833333333333334
2023-03-26,2023-03-26T11:13:35,160.30196666666666,43,Strength training,5.7242001953125,1330,123,169,130.511,-1.0,,19.583333333333332
2023-03-29,2023-03-29T18:49:20,90.39961666666666,15,Other indoor,0.0,696,116,172,69.7747,-1.0,,9.366666666666667
2023-04-01,2023-04-01T10:28:33,100.42463333333333,43,Strength training,3.592300048828125,1059,139,184,136.604,-1.0,,24.2
2023-04-02,2023-04-02T09:57:50,125.48295,43,Strength training,4.2467001953125,1271,134,173,148.86,-1.0,,25.65
2023-04-03,2023-04-03T19:48:43,62.4642,66,Group exercise,0.0,217,87,141,19.6453,-1.0,,1.0
2023-04-09,2023-04-09T07:46:38,116.34566666666667,43,Strength training,4.4045,1022,123,179,106.564,-1.0,,14.833333333333334
2023-04-11,2023-04-11T19:22:41,101.55381666666666,66,Group exercise,0.0,396,90,135,34.6772,-1.0,,2.683333333333333
2023-04-12,2023-04-12T13:25:19,47.52255,111,,0.0,346,114,146,32.9109,-1.0,,3.8
2023-04-15,2023-04-15T10:00:52,126.11628333333333,43,Strength training,6.15910009765625,1178,126,170,125.082,-1.0,,19.033333333333335
2023-04-16,2023-04-16T10:23:25,103.30586666666666,43,Strength training,5.2267998046875,827,117,157,76.1179,-1.0,,9.866666666666667
2023-04-18,2023-04-18T20:30:07,73.44958333333334,15,Other indoor,0.0,657,125,155,69.8349,-1.0,,9.766666666666667
2023-04-19,2023-04-19T20:38:54,28.47045,17,Hiking,5.2735,392,155,169,55.2623,-1.0,,6.15
2023-04-21,2023-04-21T07:11:49,81.54126666666667,15,Other indoor,0.0,538,106,151,44.4905,-1.0,407.66666,5.083333333333333
2023-04-25,2023-04-25T18:06:46,92.6413,15,Other indoor,0.0,738,120,148,72.3429,-1.0,,10.433333333333334
2023-04-26,2023-04-26T09:10:11,84.56841666666666,15,Other indoor,0.0,469,100,155,40.8434,-1.0,,3.85
2023-04-29,2023-04-29T08:21:02,119.79753333333333,43,Strength training,4.5207998046875,1159,129,169,127.048,-1.0,,19.516666666666666
2023-04-29,2023-04-29T20:05:46,63.789183333333334,66,Group exercise,0.0,196,97,124,,-1.0,,0.2833333333333333
2023-04-30,2023-04-30T07:59:16,136.80618333333334,43,Strength training,4.7575,1361,135,179,170.295,-1.0,,32.05
2023-05-04,2023-05-04T09:57:15,72.00586666666666,15,Other indoor,0.0,574,117,161,54.8372,-1.0,144.0,7.216666666666667
2023-05-04,2023-05-04T11:10:41,20.441266666666667,17,Hiking,3.56939990234375,244,156,183,41.031,-1.0,143.03334,4.333333333333333
2023-05-06,2023-05-06T10:01:50,123.04336666666667,43,Strength training,4.7267998046875,1228,132,167,145.413,-1.0,492.13333,23.55
2023-05-07,2023-05-07T09:22:50,208.34545,43,Strength training,7.803,1936,126,183,214.81,-1.0,,54.666666666666664
2023-05-09,2023-05-09T20:12:04,74.63295,15,Other indoor,0.0,629,119,176,62.9679,-1.0,,8.483333333333333
2023-05-11,2023-05-11T08:50:00,73.38921666666667,15,Other indoor,0.0,399,98,140,31.6335,-1.0,,2.65
2023-05-25,2023-05-25T19:58:58,126.76421666666667,47,Core,3.990199951171875,1227,125,165,118.175,-1.0,,17.983333333333334
2023-05-27,2023-05-27T09:56:46,142.81003333333334,47,Core,2.95039990234375,1167,118,178,112.051,-1.0,,15.466666666666667
2023-05-28,2023-05-28T10:11:18,78.56003333333334,47,Core,1.628699951171875,477,123,160,44.1714,-1.0,,4.65
2023-06-03,2023-06-03T10:23:45,97.37885,47,Core,5.3085,1005,130,165,103.507,-1.0,,15.216666666666667
2023-06-05,2023-06-05T19:46:35,62.48506666666667,66,Group exercise,0.0,133,73,103,9.40485,-1.0,124.96667,0.08333333333333333
2023-06-08,2023-06-08T08:53:28,16.30585,17,Hiking,3.032300048828125,232,153,169,30.0305,-1.0,,3.183333333333333
2023-06-20,2023-06-20T15:26:29,68.08918333333334,15,Other indoor,0.0,509,109,146,42.9663,-1.0,,4.916666666666667
2023-06-23,2023-06-23T18:43:03,83.37045,15,Other indoor,0.0,547,103,147,41.0716,-1.0,,4.416666666666667
2023-06-28,2023-06-28T08:36:16,83.27668333333334,15,Other indoor,0.0,685,116,169,68.7223,-1.0,,8.633333333333333
2023-07-01,2023-07-01T08:57:26,80.41966666666667,15,Other indoor,0.0,621,112,145,51.2777,-1.0,402.08334,6.666666666666667
2023-07-02,2023-07-02T08:03:14,238.99126666666666,43,Strength training,6.8397001953125,2530,131,174,267.994,-1.0,1433.9,138.46666666666667
2023-07-06,2023-07-06T10:59:05,88.42463333333333,15,Other indoor,0.0,738,116,159,65.7025,-1.0,,8.783333333333333
2023-07-07,2023-07-07T07:44:32,24.8017,19,Road running,5.01939990234375,389,161,171,54.1874,-1.0,124.0,5.816666666666666
2023-07-08,2023-07-08T13:10:33,45.37878333333333,126,Functional training,0.0,222,94,134,17.06,-1.0,,0.9333333333333333
2023-07-09,2023-07-09T08:34:43,23.743366666666667,36,Mountain biking,2.14460009765625,310,147,188,41.6343,-1.0,213.6,4.45
2023-07-09,2023-07-09T08:59:29,188.08293333333333,47,Core,6.93460009765625,1947,131,186,220.16,-1.0,1128.4,58.46666666666667
2023-07-11,2023-07-11T06:21:26,24.8892,19,Road running,5.02589990234375,377,158,169,51.1128,-1.0,124.416664,5.516666666666667
2023-07-11,2023-07-11T21:43:37,57.11835,66,Group exercise,0.0,213,89,132,18.7708,-1.0,,1.0
2023-07-12,2023-07-12T08:34:10,79.29958333333333,15,Other indoor,0.0,641,115,165,57.99,-1.0,,7.483333333333333
2023-07-13,2023-07-13T08:25:31,77.54753333333333,126,Functional training,0.0,326,89,126,24.3351,-1.0,,1.05
2023-07-15,2023-07-15T10:24:59,99.51625,47,Core,3.251,1076,133,174,116.89,-1.0,398.0,17.933333333333334
2023-07-16,2023-07-16T10:16:46,127.91418333333333,47,Core,3.722699951171875,1343,131,180,145.699,-1.0,,23.783333333333335
2023-07-19,2023-07-19T06:17:36,24.478783333333332,19,Road running,5.0435,341,150,169,42.501,-1.0,122.333336,4.716666666666667
2023-07-20,2023-07-20T08:21:52,117.14961666666666,15,Other indoor,0.0,859,110,156,73.8443,-1.0,468.53333,9.55
2023-07-21,2023-07-21T06:12:52,22.412116666666666,36,Mountain biking,4.18560009765625,287,155,190,44.7461,-1.0,156.8,4.716666666666667
2023-07-21,2023-07-21T08:06:32,49.65378333333334,126,Functional training,0.0,281,99,141,21.9025,-1.0,,1.7833333333333334
2023-07-22,2023-07-22T10:01:01,131.24751666666666,47,Core,3.808699951171875,1130,118,166,112.87,-1.0,,15.533333333333333
2023-07-23,2023-07-23T08:54:19,200.49338333333333,47,Core,4.7582998046875,1751,117,171,156.282,-1.0,,24.033333333333335
2023-07-25,2023-07-25T07:07:37,64.45376666666667,15,Other indoor,0.0,514,113,152,44.4707,-1.0,257.8,5.5
2023-07-25,2023-07-25T08:12:54,25.251683333333332,17,Hiking,5.1107998046875,387,159,175,53.2867,-1.0,176.75,5.766666666666667
2023-07-26,2023-07-26T10:17:49,80.74958333333333,126,Functional training,0.0,555,109,147,48.98,-1.0,,5.533333333333333
2023-07-27,2023-07-27T20:00:45,58.53086666666667,66,Group exercise,0.0,179,85,126,15.6624,-1.0,,0.43333333333333335
2023-07-29,2023-07-29T08:27:37,120.38916666666667,43,Strength training,4.852,1182,126,174,117.583,-1.0,601.9167,17.566666666666666
2023-07-29,2023-07-29T18:01:17,107.57045,43,Strength training,3.09760009765625,1147,132,174,119.855,-1.0,430.26666,18.85
2023-07-30,2023-07-30T08:02:43,118.03501666666666,43,Strength training,4.60060009765625,1004,116,163,90.4638,-1.0,472.13333,11.766666666666667
2023-07-31,2023-07-31T21:53:05,56.14543333333334,15,Other indoor,0.0,463,116,154,41.2633,-1.0,168.4,5.2
2023-08-01,2023-08-01T13:24:49,27.316283333333335,19,Road running,5.0397001953125,416,159,176,56.4773,-1.0,81.9,6.3
2023-08-01,2023-08-01T14:28:38,38.480866666666664,126,Functional training,0.0,273,109,148,23.0131,-1.0,,2.466666666666667
2023-08-02,2023-08-02T09:03:29,73.02878333333334,15,Other indoor,0.0,518,107,159,43.6678,-1.0,,4.733333333333333
2023-08-04,2023-08-04T08:45:15,59.5163,15,Other indoor,0.0,446,109,160,36.6024,-1.0,,4.166666666666667
2023-08-04,2023-08-04T09:45:45,21.092433333333332,17,Hiking,3.13910009765625,248,151,177,38.119,-1.0,168.66667,4.133333333333334
2023-08-04,2023-08-04T15:11:31,142.25796666666668,66,Group exercise,0.0,359,83,125,27.5081,-1.0,284.5,0.3
2023-08-05,2023-08-05T09:59:42,133.11005,43,Strength training,3.968699951171875,1292,124,174,131.731,-1.0,532.4,19.55
2023-08-06,2023-08-06T08:43:41,230.56208333333333,43,Strength training,6.2822001953125,2257,125,174,227.835,-1.0,,59.31666666666667
2023-08-06,2023-08-06T14:16:56,86.4371,43,Strength training,2.993,927,134,168,103.178,-1.0,,15.05
2023-08-07,2023-08-07T20:07:49,65.69673333333333,66,Group exercise,0.0,348,101,144,32.4184,-1.0,,3.033333333333333
2023-08-08,2023-08-08T20:49:23,49.745416666666664,15,Other indoor,0.0,308,102,170,25.4485,-1.0,198.93333,2.3
2023-08-09,2023-08-09T10:18:02,63.84543333333333,15,Other indoor,0.0,510,114,160,46.0219,-1.0,255.33333,5.7
2023-08-12,2023-08-12T10:00:39,128.53088333333332,43,Strength training,3.88560009765625,1315,129,175,141.976,-1.0,,22.65
2023-08-12,2023-08-12T17:39:38,21.70805,15,Other indoor,0.0,156,107,159,12.9326,-1.0,,1.0833333333333333
2023-08-13,2023-08-13T08:25:57,94.82461666666667,43,Strength training,4.06310009765625,952,126,168,93.1883,-1.0,,13.133333333333333
2023-08-13,2023-08-13T10:44:47,87.46005,43,Strength training,3.073300048828125,955,134,180,104.975,-1.0,437.25,15.533333333333333
2023-08-14,2023-08-14T20:17:56,53.33506666666667,66,Group exercise,0.0,212,90,141,18.6958,-1.0,,1.0
2023-08-15,2023-08-15T09:40:13,94.62045,15,Other indoor,0.0,779,117,182,79.6285,-1.0,,10.383333333333333
2023-08-15,2023-08-15T18:59:41,20.71216666666667,19,Road running,3.764,285,154,179,40.0176,-1.0,103.5,4.316666666666666
2023-08-16,2023-08-16T06:59:21,21.1267,19,Road running,1.458199951171875,207,130,172,21.9376,-1.0,63.35,2.566666666666667
2023-08-16,2023-08-16T07:47:40,105.8663,126,Functional training,0.0,550,96,159,43.7852,-1.0,,3.816666666666667
2023-08-17,2023-08-17T07:40:46,52.7371,15,Other indoor,0.0,411,112,150,35.0806,-1.0,,4.1
2023-08-18,2023-08-18T07:19:16,50.224583333333335,15,Other indoor,0.0,331,103,159,26.0128,-1.0,200.86667,2.4833333333333334
2023-08-19,2023-08-19T10:36:38,93.02463333333333,43,Strength training,3.911699951171875,1043,136,184,119.926,-1.0,,17.816666666666666
2023-08-22,2023-08-22T09:39:34,90.37045,15,Other indoor,0.0,720,113,141,59.429,-1.0,632.56665,7.883333333333334
2023-08-23,2023-08-23T07:49:13,82.93918333333333,15,Other indoor,0.0,742,121,153,69.8642,-1.0,331.73334,9.766666666666667
2023-08-23,2023-08-23T09:14:05,23.772516666666668,1,Running,3.614699951171875,319,153,180,44.9875,-1.0,118.833336,4.9
2023-08-24,2023-08-24T09:24:22,67.81836666666666,1,Running,2.622,648,125,169,65.0696,-1.0,271.26666,8.366666666666667
2023-08-24,2023-08-24T20:33:22,43.65378333333334,66,Group exercise,0.0,206,92,140,15.8771,-1.0,,0.7333333333333333
2023-08-25,2023-08-25T07:17:54,57.514183333333335,15,Other indoor,0.0,338,99,147,25.8462,-1.0,287.5,2.2
2023-08-26,2023-08-26T07:45:20,139.72463333333334,11,,7.4367998046875,1132,110,136,86.4648,-1.0,419.15,10.7
2023-08-26,2023-08-26T10:25:35,112.83715,43,Strength training,4.021699951171875,1132,128,168,118.39,-1.0,451.33334,17.966666666666665
2023-08-27,2023-08-27T08:47:57,127.30795,43,Strength training,1.6714000244140625,709,110,155,56.8241,-1.0,,5.833333333333333
2023-08-29,2023-08-29T10:31:14,60.4996,15,Other indoor,0.0,452,111,150,39.286,-1.0,,4.533333333333333
2023-08-31,2023-08-31T18:49:52,71.04751666666667,66,Group exercise,0.0,205,83,129,17.7101,-1.0,,0.38333333333333336
2023-09-02,2023-09-02T07:01:16,124.94751666666667,43,Strength training,4.2722998046875,1323,135,181,151.534,-1.0,,29.966666666666665
2023-09-02,2023-09-02T10:35:35,89.4996,43,Strength training,3.433699951171875,1104,150,189,154.197,-1.0,,34.6
2023-09-02,2023-09-02T13:29:56,108.93408333333333,43,Strength training,4.4132001953125,1336,149,191,189.588,-1.0,,65.91666666666667
2023-09-03,2023-09-03T12:04:17,101.62043333333334,43,Strength training,3.06189990234375,1000,127,177,106.443,-1.0,,14.866666666666667
2023-09-03,2023-09-03T13:48:03,84.92668333333333,43,Strength training,3.19389990234375,965,141,189,119.969,-1.0,,21.6
2023-09-05,2023-09-05T09:30:50,81.48711666666667,15,Other indoor,0.0,631,112,140,53.8421,-1.0,407.41666,6.816666666666666
2023-09-05,2023-09-05T20:14:58,82.9267,66,Group exercise,0.0,213,81,113,18.2698,-1.0,165.83333,0.26666666666666666
2023-09-10,2023-09-10T08:18:43,124.34961666666666,43,Strength training,3.44339990234375,1162,123,162,112.388,-1.0,497.33334,16.35
2023-09-12,2023-09-12T10:17:51,114.8809,15,Other indoor,0.0,930,117,160,91.2511,-1.0,459.46667,12.683333333333334
2023-09-12,2023-09-12T18:55:26,77.8392,1,Running,2.212800048828125,643,115,177,59.5408,-1.0,544.8333,7.1
2023-09-13,2023-09-13T19:24:23,96.08295,36,Mountain biking,2.93589990234375,920,124,166,89.4716,-1.0,480.33334,11.6
2023-09-16,2023-09-16T09:58:22,306.1100333333333,43,Strength training,7.9917001953125,3335,136,183,383.485,-1.0,,200.76666666666668
2023-09-17,2023-09-17T08:32:20,342.92671666666666,43,Strength training,8.6835,3313,124,178,321.812,-1.0,2743.3333,162.11666666666667
2023-09-20,2023-09-20T11:31:21,86.29755,15,Other indoor,0.0,694,117,167,66.8076,-1.0,345.13333,8.833333333333334
2023-09-21,2023-09-21T20:29:42,64.4871,66,Group exercise,0.0,256,89,138,22.8378,-1.0,,1.6
2023-09-21,2023-09-21T09:04:31,35.649633333333334,126,Functional training,0.0,177,95,134,13.8705,-1.0,,0.7666666666666667
2023-09-21,2023-09-21T08:18:36,19.7122,1,Running,3.465300048828125,242,148,179,33.9254,-1.0,,3.6333333333333333
2023-09-23,2023-09-23T09:59:45,127.19958333333334,43,Strength training,4.47339990234375,1297,129,189,135.774,-1.0,508.73334,22.866666666666667
2023-09-24,2023-09-24T08:00:17,111.98921666666666,43,Strength training,1.487800048828125,775,107,149,63.5901,-1.0,447.93332,7.083333333333333
2023-09-26,2023-09-26T19:49:25,83.15586666666667,15,Other indoor,0.0,650,112,145,54.3878,-1.0,,6.766666666666667
2023-09-27,2023-09-27T11:49:00,53.8496,15,Other indoor,0.0,381,110,160,30.5522,-1.0,,4.016666666666667
2023-09-27,2023-09-27T12:44:40,35.33945,36,Mountain biking,3.93510009765625,411,141,183,53.5086,-1.0,212.0,6.066666666666666
2023-10-01,2023-10-01T08:25:30,211.7788,43,Strength training,5.10739990234375,1820,120,190,192.311,-1.0,,40.75
2023-10-07,2023-10-07T10:50:19,91.37045,43,Strength training,3.25210009765625,1021,135,173,112.441,-1.0,,16.883333333333333
2023-10-08,2023-10-08T09:52:38,172.49335,43,Strength training,5.966,1620,125,179,171.912,-1.0,,30.783333333333335
2023-10-10,2023-10-10T12:21:03,72.76211666666667,15,Other indoor,0.0,590,117,161,57.2122,-1.0,,7.283333333333333
2023-10-11,2023-10-11T08:26:44,56.7142,36,Mountain biking,4.2235,598,132,168,68.9056,-1.0,170.1,8.416666666666666
2023-10-13,2023-10-13T08:54:42,112.36445,43,Strength training,4.015,1403,148,188,187.055,-1.0,,54.916666666666664
2023-10-13,2023-10-13T13:55:22,97.53086666666667,43,Strength training,3.6975,1219,149,182,166.167,-1.0,,36.65
2023-10-14,2023-10-14T11:54:58,137.21006666666668,43,Strength training,4.46939990234375,1513,136,184,176.945,-1.0,,37.3
2023-10-15,2023-10-15T09:15:45,94.71626666666667,43,Strength training,3.07,900,125,180,89.0878,-1.0,,12.816666666666666
2023-10-15,2023-10-15T14:03:15,99.99543333333334,43,Strength training,3.715,1024,131,181,113.174,-1.0,,16.9
2023-10-16,2023-10-16T08:50:50,132.64961666666667,43,Strength training,3.702,1147,117,169,100.706,-1.0,,13.85
2023-10-24,2023-10-24T11:19:18,71.93505,15,Other indoor,0.0,596,117,155,54.2929,-1.0,,6.966666666666667
2023-10-26,2023-10-26T11:55:10,66.15795,15,Other indoor,0.0,641,128,158,67.1759,-1.0,,9.683333333333334
2023-10-31,2023-10-31T10:49:03,121.05798333333334,15,Other indoor,0.0,797,105,143,65.6855,-1.0,,7.516666666666667
2023-11-01,2023-11-01T17:39:34,118.08715,15,Other indoor,0.0,758,102,137,58.8157,-1.0,,6.25
2023-11-02,2023-11-02T19:43:29,74.62671666666667,15,Other indoor,0.0,666,121,155,65.2519,-1.0,,8.85
2023-11-04,2023-11-04T20:29:51,58.785016666666664,66,Group exercise,0.0,174,86,125,16.2772,-1.0,,0.43333333333333335
2023-11-05,2023-11-05T10:06:32,123.85583333333334,43,Strength training,6.8655,1451,142,178,180.531,-1.0,,38.43333333333333
2023-12-06,2023-12-06T18:14:50,54.12251666666667,15,Other indoor,0.0,243,91,126,17.935,-1.0,,0.9833333333333333
2023-12-07,2023-12-07T05:33:21,14.7496,1,Running,2.841699951171875,194,145,168,23.7456,-1.0,,2.433333333333333
2023-12-15,2023-12-15T11:55:58,60.44128333333333,15,Other indoor,0.0,448,111,153,37.4284,-1.0,,4.566666666666666
2023-12-15,2023-12-15T13:00:42,27.58503333333333,17,Hiking,5.1197998046875,451,170,187,75.1271,-1.0,,13.466666666666667
2023-12-16,2023-12-16T11:12:05,53.049616666666665,47,Core,2.39189990234375,417,109,139,32.2715,-1.0,,3.6166666666666667
2023-12-17,2023-12-17T21:49:41,55.15796666666667,66,Group exercise,0.0,176,84,134,14.7505,-1.0,,0.4166666666666667
2023-12-20,2023-12-20T17:29:45,58.62255,15,Other indoor,0.0,423,106,149,33.3385,-1.0,,3.6166666666666667
2023-12-22,2023-12-22T11:03:03,39.43501666666667,15,Other indoor,0.0,335,120,155,32.2241,-1.0,,3.933333333333333
2023-12-23,2023-12-23T14:48:59,49.174616666666665,15,Other indoor,0.0,275,98,137,21.6814,-1.0,,1.6833333333333333
2023-12-25,2023-12-25T15:42:51,112.82253333333334,12,Swimming,0.0,970,116,152,84.1934,-1.0,,10.916666666666666
2023-12-25,2023-12-25T10:36:08,26.36005,19,Road running,5.04610009765625,435,167,192,70.6685,-1.0,,11.383333333333333
2023-12-26,2023-12-26T12:31:15,105.4517,15,Other indoor,0.0,582,98,125,42.9633,-1.0,,3.9166666666666665
2023-12-28,2023-12-28T07:13:01,87.6017,15,Other indoor,0.0,766,122,159,73.1518,-1.0,,10.55
